Sim_num	Dist	MRATE	oriLat	oriLon	Axis1	Axis2	Axis3	Axis4	Axis5	Axis6	Axis7	Axis8	Axis9	Axis10	Axis11	Axis12	Axis13
203258	11.0531	0.00419899	3.9508	17.5556	3.67722	-1.07149	-1.13073	-4.91214	-2.84663	2.03244	0.647896	-0.056829	-0.813815	-1.06969	0.0725907	0.128407	-0.4175
203265	14.223	0.0053294	4.63414	17.6919	3.71744	-1.95573	-1.86406	-4.7459	-1.36539	1.47938	0.77113	0.797788	-0.375558	-0.63952	0.611249	-0.649586	0.0412307
203300	10.4244	0.00562079	4.11226	21.2807	2.9211	-0.999037	-1.3375	-4.66979	-3.24773	1.64643	-1.84975	0.583862	-1.53078	-2.19394	-0.407434	0.279978	0.837306
203310	17.5131	0.0055365	2.67215	16.266	1.93737	0.556667	-1.42499	-3.13262	-2.40098	1.81519	0.219113	-0.0851785	-1.02833	-0.990662	-0.119992	0.685779	-0.460357
203340	17.5229	0.00952512	1.67144	18.9726	2.43455	-1.19094	-2.79908	-3.82211	-0.837819	1.5969	-0.42257	2.10614	-1.19306	-0.738033	0.315648	-0.380722	-0.682884
203458	10.468	0.00312077	4.31902	20.3446	3.94296	-1.83122	-0.733068	-4.7018	-3.0298	0.874373	-0.283861	-0.25094	-0.331268	-1.9222	0.0729929	-0.0728197	-0.039567
203463	17.8974	0.00512306	6.26178	15.7281	3.84802	-1.24763	-1.55127	-3.43476	-2.75567	1.48792	-0.107078	-0.49268	0.0284178	-0.806765	-0.0896398	0.347858	-0.2138
203802	9.45642	0.00574487	4.08713	9.45187	0.166595	-1.94703	-0.219062	-5.57136	-1.75565	1.7263	-0.337732	1.18215	0.670764	-0.984324	0.250618	0.597811	-0.126506
203819	11.8277	0.00497448	5.18683	20.492	4.00152	-2.61817	-0.883186	-4.98559	-1.4837	0.928322	-1.17005	0.905588	-0.529357	-1.98554	0.48553	0.685601	-0.868726
203842	16.4938	0.00473336	1.77506	17.9094	3.30866	-0.943296	0.211169	-3.44731	0.0833882	1.87984	-0.139745	1.27697	-1.253	-1.66845	0.486515	1.07429	-0.675899
203889	13.0412	0.00494303	1.92288	15.5292	1.70274	-1.32072	1.13487	-3.75621	-3.13842	-0.00455269	-1.7457	0.364194	-1.50101	-2.31264	-0.132597	0.681249	-0.906104
203890	16.3535	0.00753987	1.63979	12.2984	1.42827	-1.43441	-1.67098	-3.58268	-1.44941	1.29825	-1.10603	3.0653	-1.10499	-0.0772128	1.12171	-0.62512	-0.637053
203933	16.1539	0.00261222	5.22257	18.7119	4.24919	-1.09105	-0.0794224	-3.6339	-2.65123	2.28238	1.43292	0.513521	-0.588589	-0.665395	0.39478	0.444541	-0.277949
203937	12.4302	0.00261216	1.92482	19.6753	1.3321	-0.532565	1.99252	-5.30453	-4.78496	1.5611	-0.255102	1.54182	-2.1686	-2.58431	0.718923	0.487343	-0.130623
204012	15.5684	0.00674695	2.74305	11.8236	0.865906	-0.360443	-0.109995	-4.23986	-1.89647	0.621045	-1.95186	0.52959	-0.413826	-0.667023	-0.504189	0.207811	-0.709001
204680	11.4153	0.00504366	1.75836	15.6923	1.99902	-1.30501	0.805619	-4.26923	-1.68576	1.13746	-0.453049	-0.633143	0.252021	-1.54947	-0.189313	0.368792	0.416598
204745	10.8395	0.00661206	2.3541	21.0511	1.68283	-3.12918	-1.38247	-5.03879	-2.53093	1.5798	-1.35329	2.34256	-0.183258	-1.35912	-0.961865	0.308575	0.295543
205034	16.3785	0.00792905	1.51817	16.7454	4.38575	-3.17634	1.15524	-4.76044	-2.41533	1.51396	-0.916087	2.23673	0.0588821	-1.19429	-0.288537	0.499598	0.608852
205067	14.6307	0.00750248	1.29108	19.7222	2.40152	-3.31349	-2.07218	-5.77475	-1.05518	1.21552	-1.87729	1.44807	-0.265577	-2.16567	-0.0514554	-0.112216	0.244717
205212	17.0451	0.00526866	5.42143	21.3081	4.23059	-1.79536	-0.0382896	-3.68754	-2.82312	-0.0439433	-1.17387	0.496139	-1.39082	-1.50229	-0.151677	-0.519959	1.3052
205450	13.4354	0.00426882	0.917301	19.9543	1.07309	-1.83054	-2.12663	-5.58161	-2.17007	1.03355	-2.0782	0.251355	-1.35511	-3.77349	0.203791	-0.253856	0.147344
205509	4.11826	0.00494314	3.51092	19.6158	1.96694	-2.16161	-0.626103	-5.18627	-1.95908	1.40996	-1.09194	1.48432	-1.18131	-1.27388	0.0289235	0.0784877	0.369542
205618	12.7498	0.00795449	2.10348	17.6019	3.38859	-1.29372	-2.19074	-3.595	-1.60295	1.40225	-0.29792	0.741134	-0.597354	-2.13149	-0.0409027	0.309786	-0.23016
205745	17.1832	0.00568894	1.74683	16.7037	3.05643	-1.91853	1.82243	-5.86208	-2.51814	1.64344	-0.511381	2.34646	-1.57222	0.494951	0.655379	1.15482	0.12579
205933	17.4438	0.00476142	5.20787	15.545	3.04338	-1.42493	-0.68149	-3.08871	-0.198068	1.67419	0.235721	1.54627	-0.73453	-0.285821	0.777438	0.233056	-0.527562
206190	10.5872	0.00875635	1.72392	16.2815	1.63414	-0.962993	-1.76917	-4.55677	-2.47668	1.99037	0.375873	1.28597	-0.306128	-0.125074	0.0423774	0.25343	0.110148
206482	17.0315	0.00355249	2.79782	19.3617	3.07281	-0.988304	0.27904	-4.08079	-2.82636	1.03265	-1.81508	2.04083	-3.05507	-0.118193	0.331555	0.336097	-0.371081
206714	14.0445	0.00661569	0.747301	19.5146	3.6042	-2.50509	0.852635	-4.30643	-1.79732	0.29869	-1.26282	1.05739	-0.697457	-0.568345	-0.0301582	-0.425083	-0.016336
206729	11.6765	0.00774899	6.43079	21.0508	1.66101	-2.15797	-2.25739	-4.15871	-1.45116	0.798403	-0.891584	0.323317	-0.00167736	-1.89949	1.28443	0.537961	-0.353539
206756	10.6394	0.00577384	3.82435	20.3754	2.87071	-1.2029	-0.937546	-4.78023	-1.00766	1.50859	-0.264504	-0.747467	-0.712114	-2.23118	0.520277	-0.185793	-0.0262801
206781	15.8428	0.00712034	4.51829	20.5756	3.40185	-1.98899	-1.40735	-3.22543	-0.773455	0.494915	-0.943462	1.09842	-0.672529	-1.38742	0.112654	-0.319164	-0.311992
206972	16.8873	0.00882038	1.96804	19.016	2.83635	-1.86883	-3.71088	-4.20696	-2.03842	1.62058	0.182539	1.51342	-0.824187	-1.61086	0.876765	-0.391507	-0.76455
207063	15.9802	0.00526401	1.81538	19.4462	4.19086	-1.93982	-0.53662	-3.05261	-0.747092	1.09634	0.226454	1.28477	-0.746158	-1.66143	0.313083	-0.253443	-0.489818
207070	12.6579	0.00417079	3.33293	16.6475	3.79032	-1.87175	-0.888277	-3.1492	-2.86828	2.21202	0.884485	1.14369	-0.204788	-1.56449	-0.359903	-0.0111416	-0.260874
207089	11.6792	0.00454895	2.74921	17.6156	3.88054	-2.11417	0.556027	-3.46511	-2.28447	1.15047	-1.25527	2.03393	-1.67133	-1.60499	0.390342	0.270694	-0.778873
207129	16.5236	0.00642781	4.39088	15.4608	3.7871	-1.46798	0.529143	-3.31665	-1.9224	2.0733	0.542839	0.81557	0.154942	-0.762995	-0.000265741	1.44167	-0.472722
207158	15.2146	0.00440978	3.19221	16.2001	3.19497	-1.58195	-0.106393	-5.59852	-1.4314	1.68397	0.220298	-0.729275	0.093139	-0.982498	1.4263	1.53688	-0.407463
207196	10.3756	0.00764854	1.39993	14.5861	2.70225	-3.09768	-0.424636	-6.39692	-1.37952	1.62725	-0.47853	0.156944	0.00610931	-1.97731	1.29899	0.736953	-0.595219
207257	17.9546	0.00704559	4.51659	21.2861	2.14291	-1.52338	-2.72449	-4.19759	-0.317944	1.59999	-1.74654	1.07206	-1.58477	-2.46187	1.22033	0.984523	0.258498
207593	11.7586	0.00442543	2.09531	20.3843	2.97081	-2.61602	0.715487	-4.52311	-1.73419	0.709662	-0.871126	-0.216545	-0.121618	-1.18596	-0.0223833	-0.662086	0.272884
207731	17.4589	0.00680572	5.45961	2.69535	-0.343668	-0.272074	0.512727	-3.6299	-3.3736	1.57186	0.361095	0.316053	0.0398595	-0.296365	1.43967	0.791482	0.175585
207809	14.4067	0.00463148	0.746317	21.1831	2.06069	-2.35764	-1.75152	-5.93149	-0.829347	1.51913	-1.59934	-0.521183	-0.764576	-2.50513	1.69852	0.0662611	0.48669
207838	15.5274	0.00613809	2.42756	16.7345	4.07197	-1.53108	0.104605	-3.78054	-1.44913	1.11791	-0.859339	0.621065	-0.55964	-1.18536	-0.132408	1.14787	-0.972483
207858	10.6354	0.00709572	2.61004	18.2046	3.2293	-1.64919	-0.540596	-4.87969	-2.12282	1.55327	-0.844103	-0.0448056	-0.053889	-1.75062	-0.919724	0.561394	-0.228587
207911	15.455	0.00994058	2.44723	19.9076	1.11918	-1.94722	-2.86005	-5.0457	-1.38724	1.15046	-1.97019	1.99009	-1.32887	-1.91331	0.0143654	0.0738067	0.776287
207929	17.4986	0.00792903	2.50007	9.04832	0.248302	-0.404036	0.461398	-5.01001	-4.61903	0.869565	-2.30308	2.06268	-0.605514	-1.03535	-0.213273	-0.537366	0.0268494
208078	17.8762	0.00479837	2.77937	18.6226	3.69211	-1.87949	0.701349	-3.87655	-1.56737	1.16975	-0.565945	1.41896	-1.21171	0.614379	-0.0436697	-0.49276	-0.464704
208373	17.1287	0.00567139	7.12332	14.0534	1.47652	-0.394905	-1.49158	-3.73235	-1.69958	2.55298	1.39531	0.113296	-0.0325401	-1.47357	1.36883	1.48571	-1.02398
208411	10.0979	0.00390689	0.643252	16.9145	2.73729	-1.18972	1.26529	-3.44603	-3.19131	0.469653	-0.61471	0.798991	-1.20851	-1.99462	-0.166517	0.523467	-0.352175
208461	15.9484	0.00691367	2.82927	20.9315	2.93681	-2.88985	-2.26693	-4.97045	-0.0524393	1.22276	-0.620157	1.42217	-0.646916	-1.59717	0.725491	-0.417329	0.383654
208584	14.2197	0.00424585	6.12079	17.4406	2.91916	-0.75039	-0.57495	-4.32967	-0.945658	2.75304	1.65547	0.485303	-0.619661	-1.20215	1.1799	0.840258	-0.185986
208617	6.85923	0.00501428	3.36506	18.8785	2.1439	-1.12224	-0.996008	-4.13453	-2.03965	1.58917	0.286727	1.31116	-0.821788	-0.713245	0.350971	-0.89617	0.100201
208618	10.4888	0.00682416	1.89403	20.971	3.96099	-3.20486	0.229505	-5.39826	-1.65022	0.545988	-0.414792	1.18734	-0.47747	-2.26846	0.881426	-0.255223	-0.500707
208747	15.3411	0.00911079	2.21752	9.64113	2.2974	-1.74895	-0.503563	-3.02448	-0.883456	1.20734	0.0381254	1.79247	-0.937808	-0.494678	2.07293	-0.373834	-1.37245
209114	9.94885	0.00311352	4.76761	20.9893	2.22254	-1.20642	1.70751	-5.43467	-2.14783	1.32126	-1.41468	0.533191	-1.70415	-2.16175	1.02935	1.44208	0.350778
209118	10.4005	0.00543196	6.40494	17.0214	0.74399	-1.23074	-0.781259	-6.17893	-0.976335	1.37347	-1.1462	0.0315884	-0.881574	-1.54574	0.415753	0.156267	-0.0888053
209206	13.9862	0.00660287	2.61321	18.9201	2.57904	-1.41229	-2.87367	-3.96062	-2.53304	1.13335	-1.32442	1.10121	-0.913729	-1.30645	-0.157225	-0.383583	0.128829
209507	14.4624	0.00547105	1.64708	19.5651	2.28458	-1.45632	-0.472672	-4.72546	-3.13499	1.11676	-2.71485	1.8493	-1.29431	-2.9569	-1.2006	1.19049	0.244623
209605	9.70831	0.00232504	5.33536	20.1245	2.93558	-1.25836	1.58683	-4.49966	-3.42798	2.33986	1.53734	0.806199	-0.722313	-2.36543	0.556024	-0.699039	0.147417
209682	12.792	0.00619954	2.44664	17.2957	2.84608	-1.30199	-2.139	-4.24795	-0.542108	2.04972	-0.362107	0.706567	-1.30863	-1.55362	0.803634	0.448703	0.0668248
209734	12.2947	0.00862787	1.99155	13.8036	1.6547	-1.63223	-0.0661465	-4.46587	-1.95161	0.674659	-0.425587	0.705177	0.754611	-0.882491	-0.558498	0.886639	-1.04213
209791	17.9752	0.0061398	4.37462	20.0645	4.0681	-2.93214	-1.59143	-4.93415	-2.02229	0.724355	-0.944582	0.544464	0.490492	-1.17322	-0.329491	-0.563558	0.863895
209816	17.8871	0.00709154	2.41964	19.853	3.38301	-2.48193	0.368745	-4.93135	-2.05079	0.944781	-0.891369	0.763674	-0.724566	0.270454	-0.828182	-0.773652	1.43596
209866	13.7342	0.00587728	0.516183	21.2667	2.39089	-2.18513	-0.327711	-5.14298	0.471466	1.04903	-1.3483	0.940057	-1.54746	-2.69654	0.933329	0.37501	0.0448536
209902	13.9501	0.0085393	3.31945	20.5072	3.50029	-2.36164	-0.639031	-5.57415	-0.827699	1.29711	-0.40595	0.0286477	0.12304	-0.81371	0.869249	0.519237	0.228826
210086	14.1186	0.00578472	5.84772	15.9201	2.80772	-0.433895	-1.80075	-3.62036	-4.0409	1.34981	-0.983088	0.559613	-1.16368	-1.84752	-0.283169	0.916047	0.423735
210094	15.6767	0.00377554	5.9574	16.2769	4.18097	-1.52266	-0.829452	-3.63033	-1.55522	1.06815	-1.00121	-0.0224472	-0.323043	-1.67872	1.24777	1.00863	0.440299
210174	16.3378	0.00500678	3.18153	19.2814	1.75865	-1.77033	-1.33843	-6.09401	-1.0431	1.28962	-0.98988	-0.686243	0.347939	-0.777125	0.938988	0.935084	0.19636
210433	11.4095	0.00469829	6.25654	20.4101	1.58627	-0.00103671	-2.01871	-3.90372	-1.98561	2.07821	-0.147345	0.421401	-1.89436	-1.74525	0.773718	0.231822	0.235363
210481	16.0797	0.0077282	0.740339	19.6795	2.68414	-2.22208	-2.12799	-3.76205	-1.14364	0.806137	-1.75855	1.43415	-0.978952	-1.15163	-0.346004	-0.478586	0.436816
210557	16.0037	0.0082476	0.902434	5.51234	-0.317515	-0.659497	1.05992	-3.18994	-1.50808	1.13604	0.114944	0.15271	0.0169422	-2.96114	1.23872	0.187516	-0.568184
210601	15.5412	0.00623934	3.09773	14.6548	1.67952	-0.741155	1.91859	-5.08365	-3.56178	1.24226	-0.0645595	0.4526	-0.226806	-0.497926	0.36359	1.55187	-1.11112
211035	17.2943	0.00510207	3.87287	15.2486	2.52852	-1.37147	-0.216976	-3.02682	-2.43301	1.03761	0.693501	1.68259	0.358841	-0.0345419	-0.521271	0.653074	-1.05721
211220	17.1431	0.00552577	0.967699	12.1639	3.38494	-0.633792	-0.56007	-2.17358	-2.97463	0.238493	-0.492222	0.957141	-0.979439	-2.5904	0.27633	-0.353201	-1.07363
211485	9.91654	0.00418411	3.806	20.2279	1.72623	-1.61524	-2.17161	-5.06863	-2.40332	1.5419	-1.54985	1.22083	-0.78953	-1.26905	-0.413602	0.310215	0.62251
211595	6.02648	0.00593926	3.60969	19.6846	2.98481	-2.256	-0.568876	-5.39794	-2.21059	1.13566	-0.463534	1.20283	-0.401885	-1.45048	-0.153056	-0.811396	0.444285
211666	14.6595	0.00911521	0.893278	16.0184	4.20046	-2.11223	-1.00814	-3.39672	-1.47996	0.897058	-0.558266	1.02809	-0.501989	-1.15696	0.204532	0.372441	-0.0612678
211700	11.0158	0.00272472	5.53269	17.6631	3.38386	-1.00113	0.941617	-3.58696	-2.16573	1.85815	0.253522	0.76826	-1.81194	-0.944386	0.864797	0.869397	0.0482478
211702	12.7247	0.00499444	4.65468	15.8317	4.11958	-1.83239	-0.0922309	-4.36875	-1.38671	1.9853	0.720623	0.993088	-0.430227	-2.22431	1.37528	1.31335	-1.07951
211775	13.0538	0.00251298	5.21826	19.665	3.53274	-1.4868	1.27024	-4.46088	-3.5221	0.539457	-1.51526	0.0304816	-1.13995	-1.86983	0.0376017	0.703836	-0.0288658
211861	8.97852	0.00283721	1.61689	19.6611	1.54052	-1.54678	1.36243	-5.39112	-3.28099	1.63786	-0.818944	-0.312704	-1.09937	-3.264	0.679081	1.05223	0.887443
211910	7.65859	0.00764834	3.45796	12.6896	2.2257	-0.783154	0.201539	-3.44419	-2.59978	1.99295	0.035545	0.529376	-0.803103	-1.16008	1.10538	1.03179	-0.255858
211958	17.7383	0.00552659	6.58723	20.1131	2.79971	-0.844336	-2.06774	-2.77911	-1.49526	0.619217	-1.31591	0.485431	-1.50116	-1.35936	0.657477	-0.11945	0.547931
212176	15.4622	0.00660993	2.67472	18.254	3.558	-1.6046	-0.205774	-5.57228	-1.68664	1.53713	0.119229	-0.766096	0.613327	-1.3237	0.373463	0.736389	-0.963497
212308	14.5961	0.00445325	5.14913	18.5066	3.34501	-0.921299	-0.794239	-3.48136	-1.87246	1.53031	-0.14272	-0.801826	-0.509566	-1.51619	0.229934	0.988621	0.0508212
212565	13.1937	0.00563726	5.66928	17.7147	2.78681	-1.47697	-1.97328	-4.93823	-1.52323	2.50834	1.14272	0.858086	-0.476105	-0.957794	0.849385	0.754443	-1.17612
212721	17.9413	0.00429853	4.26047	18.1169	4.15107	-1.73103	-0.106048	-4.67814	-1.60325	0.576373	-2.29812	0.428358	-0.684295	-1.30884	-0.247556	0.308546	0.994969
212818	10.7781	0.00835033	1.87391	14.0851	3.22772	-2.28918	1.4333	-4.61458	-2.70404	0.970517	-0.0885269	1.52157	-0.358188	-1.55255	-0.143461	0.872084	-1.43614
212927	9.69342	0.00584211	1.86896	16.6278	0.620794	-1.31597	-0.982781	-4.92328	-2.34564	1.77746	1.20508	0.0611962	0.584445	-1.65045	0.593361	0.345087	-0.367448
213032	17.4913	0.00357299	2.89867	20.6319	4.46562	-1.8557	0.304621	-4.19044	-3.30571	0.407104	-1.06834	-0.793626	-0.855853	-2.16665	-0.180995	0.0689617	-0.122549
213041	11.4959	0.00687885	3.55672	19.889	3.42088	-0.968459	-1.54401	-3.63399	-1.69924	1.78066	0.157389	0.855963	-0.927488	-0.936807	0.59252	0.327739	-0.110456
213176	12.369	0.00522748	5.7207	17.0061	2.59449	-1.27468	0.341536	-4.38116	-3.56432	0.74201	-2.1599	0.284006	-0.81586	-1.38303	-0.438914	0.538464	-0.693677
213455	15.2194	0.00760268	1.21127	21.1394	2.021	-0.490388	-1.92213	-3.24838	-2.38178	0.939331	-1.46767	0.437004	-1.49554	-1.44598	-0.56622	-0.322405	0.0731125
213461	15.7229	0.00853132	3.16705	16.5059	3.55497	-1.34563	-1.40593	-3.57538	-1.13376	1.50455	0.433131	-0.230843	-0.463298	-1.07661	0.129685	0.158567	-0.0334977
213473	17.518	0.00659465	4.64609	13.0709	2.61532	-1.30218	-0.168305	-2.6251	-2.31491	0.710544	-1.3955	0.571458	-0.305302	-0.803359	-0.442977	1.47873	-0.313494
213485	11.1522	0.00509244	2.32436	20.9548	3.61124	-2.33884	0.0136702	-4.48973	-3.16703	0.168011	-1.61067	0.783542	-1.16075	-2.73987	0.275221	-1.11401	-0.330164
213497	10.9095	0.00749274	2.08804	18.3614	3.60523	-2.0292	-0.779232	-5.33937	-1.07081	0.945721	-1.7356	1.08652	-1.21159	-1.79965	1.20605	0.313185	-0.260132
213775	11.6849	0.00334993	4.36147	16.2437	2.234	-0.617583	0.722263	-4.87517	-3.57272	2.03607	-1.15959	0.0377648	-1.62325	-1.77869	1.08214	2.07159	0.5608
213971	13.3134	0.00597687	4.93783	16.7149	4.19717	-1.41364	-1.11422	-4.00888	-1.18381	2.04298	0.77059	0.498506	-0.760648	-1.95997	0.738162	0.153544	-0.597126
214067	15.4436	0.00515811	4.60432	13.1918	3.61049	-1.5442	-0.371946	-2.7215	-1.2445	1.30269	0.0389714	0.278622	0.40322	-1.76843	0.643851	0.261586	-0.215011
214220	15.6245	0.00657244	3.42513	14.4321	2.57629	-0.771045	0.808769	-3.16475	-1.45397	0.809715	-0.979614	1.14554	-0.161796	-1.51425	-0.140635	1.11517	-1.42103
214665	17.361	0.00817014	1.37492	15.1612	1.70942	-0.531066	-1.15697	-2.4428	-3.06173	1.35	0.204219	2.19676	-1.09636	-0.0783889	0.0952988	0.0543976	-0.955856
214789	5.87588	0.00617283	2.39147	15.105	2.09303	-1.57816	0.335756	-4.06271	-1.97139	1.04992	-0.432354	1.71894	-1.33704	-1.40711	1.09012	0.706574	-1.25875
214944	16.5151	0.00755469	2.26354	12.591	1.50014	0.0721294	-0.142984	-4.68973	-1.80127	2.35753	1.54207	0.19336	0.225273	-0.612315	1.58505	1.27074	0.060699
214982	16.1876	0.00367614	4.01397	17.2892	3.18812	-0.908734	1.60518	-5.4378	-3.3262	1.13508	-1.26438	0.833035	-0.759379	-0.168448	-0.163167	1.12934	-0.50338
215028	17.1445	0.00640241	4.30803	19.6535	4.47414	-2.42656	-0.402845	-4.97304	-2.09588	0.58555	-1.36403	0.797552	-0.31527	-1.82913	-0.81815	-0.798063	1.12001
215153	15.5796	0.00666215	3.35513	16.8337	3.4396	-1.45614	-0.417467	-3.74919	-1.43616	2.05075	0.430164	-0.352644	0.148233	-0.81431	0.00499567	0.877681	0.356904
215293	13.0753	0.00484026	4.57709	15.9681	2.54252	-0.720915	-0.807311	-3.76294	-3.10907	1.57607	0.202047	-0.00188121	-0.335474	-0.157283	-0.076552	0.329229	-0.52745
215303	14.6328	0.00965117	0.889738	15.2504	2.70376	-1.47109	-2.1453	-3.23083	-2.54588	0.488109	0.405399	1.42005	0.325808	-1.84798	-0.196738	-0.516131	-0.73318
215328	12.7584	0.00614216	4.34555	17.4633	3.63434	-1.95433	-0.628388	-4.8076	-1.1364	2.17966	0.875127	0.769831	0.142333	-1.18281	0.531	0.562943	-1.09687
215405	15.5518	0.00557034	1.08733	18.0361	2.73851	-1.70461	0.240003	-2.89657	-1.88344	1.77509	1.17032	1.97463	-0.232071	-0.154854	-0.20114	-0.673369	-0.0852385
215442	11.2745	0.00464882	3.61242	18.6223	4.12917	-1.6019	-0.749941	-4.81161	-2.19727	1.74926	0.817288	0.538937	-0.506703	-0.921148	0.556472	-0.705051	0.154491
215546	17.5371	0.00384822	5.87488	19.9219	3.89465	-1.75677	-2.10257	-3.37035	-2.57746	0.635772	-1.51193	0.658145	-0.959435	-1.94063	0.0223907	0.704184	0.982716
215568	17.3794	0.00759536	2.86991	18.7222	1.80969	-1.20022	-1.93072	-4.20743	-0.445572	1.11251	-1.76814	0.11972	-0.756719	-1.03351	0.035209	0.319487	-0.433997
215605	10.9412	0.00653245	0.679537	20.2029	2.67218	-2.74227	-0.0327598	-4.31557	-1.91465	0.659594	-0.32842	1.4644	-0.216247	-0.0497878	0.28641	-0.307166	-0.672049
215615	12.7582	0.00281716	3.96855	16.7905	2.45215	-0.932057	1.0073	-4.28421	-2.71093	1.56304	0.635373	-0.0851516	-0.471865	-0.17015	0.127618	0.59683	-0.71584
215687	11.2383	0.00561516	3.55546	20.4643	2.93753	-2.2868	-1.21241	-4.24704	-2.57138	1.01315	-1.96732	2.49416	-1.78248	-0.994772	0.294063	0.00833084	-0.0648046
215853	11.203	0.00674313	1.75709	18.9946	2.44878	-1.59532	-2.00794	-4.14834	-1.21604	1.65333	0.297466	0.442981	-0.232601	-1.37614	0.212576	0.143397	-0.753973
216158	12.4564	0.00494716	0.895566	15.5665	2.98001	-3.32589	1.32733	-4.60141	-1.9291	0.348876	-0.703929	1.38173	-1.3261	-0.549857	1.09439	-0.577746	0.129876
216492	8.93837	0.00534369	3.63688	21.2044	2.01337	-2.27078	-1.12777	-5.18416	-2.73922	0.577453	-2.17766	1.05187	-0.363025	-1.88721	-0.092735	0.368541	0.456824
216532	17.0692	0.00716104	2.47422	12.9275	2.4977	-1.21179	-1.0922	-3.13158	-0.198122	1.50797	0.0102671	0.129138	-0.502486	-1.85234	1.15108	0.961077	-1.24829
216580	12.4554	0.00688899	4.37855	15.4599	1.38125	-0.726819	-1.19771	-4.7754	-2.94625	1.22914	-1.02906	-0.242899	0.0744927	-1.40046	0.0311289	1.33812	-1.01473
216764	10.3466	0.00829732	1.54064	15.3269	3.45538	-1.80787	-0.819189	-4.19961	-2.85748	0.926273	-0.240168	0.658589	-0.16267	-0.893633	-0.455872	-0.39021	-0.142109
216830	12.2893	0.00365554	5.16683	12.8137	1.53478	-0.134668	0.601493	-2.85446	-2.40001	0.875443	-0.1958	0.415666	-0.591242	-1.98052	0.840215	0.230468	-1.24653
216848	10.3531	0.00553961	2.99904	19.8179	3.50488	-1.49813	-1.71469	-4.10728	-2.09331	1.25167	-1.30239	1.23187	-1.77175	-1.40103	0.83215	0.175292	0.288994
217004	9.5652	0.0070958	0.552512	18.4162	0.928644	-1.33002	-1.94517	-4.30467	-2.21634	1.08135	-1.2993	0.683851	-0.959414	-1.89551	-0.409822	0.0129978	-0.444493
217057	15.3632	0.00512045	2.92821	18.5256	3.3216	-0.558376	-1.1554	-4.31417	-2.61016	1.45802	-0.933337	-0.578825	-0.930819	-0.643179	-0.385444	0.359977	-0.0760547
217377	14.6786	0.00496779	0.887266	20.2561	1.76407	-3.12744	-1.58347	-5.40146	-0.778595	0.944633	-1.51104	-0.228537	-0.784922	-1.18592	1.20877	-0.129845	0.552207
217428	16.7757	0.00432814	4.00574	19.8713	4.77809	-2.43312	-1.17	-3.58712	-2.38022	0.911488	-1.42532	1.91464	-1.41549	-1.9402	0.175047	-0.269289	0.636962
217447	14.6858	0.00360122	3.68103	20.4783	3.40765	-1.18578	1.03404	-4.82328	-2.62506	1.02239	-0.397488	-0.940515	-0.638734	-0.950118	0.34197	1.08841	-0.33211
217636	16.7259	0.00813392	1.55809	6.32332	-1.39955	-0.982781	1.19049	-5.16865	-1.98545	1.86261	-0.163637	2.56125	-0.995809	-2.8709	1.88117	-1.08209	-0.345684
217674	12.8539	0.00972641	2.28396	17.8423	1.97206	-1.31598	-1.17193	-4.33277	-0.869332	1.72667	0.136338	0.640324	-0.0928762	-0.460126	-0.252666	-0.0351446	-0.891851
217694	17.1907	0.00920811	0.901016	20.9062	1.90501	-2.71863	-2.44943	-5.65996	-1.36204	0.963756	-1.68741	-0.417692	-0.606698	-3.53259	1.03958	0.263459	-0.754393
218024	14.2331	0.00693772	2.06538	20.1426	3.35285	-2.92171	-1.32126	-4.90328	-1.12606	1.05614	-1.93794	2.20886	-1.04084	-3.39564	0.147623	-0.138686	0.647109
218073	17.6999	0.00763395	0.932411	19.7536	3.58707	-2.27561	-1.60224	-2.33769	-0.843184	1.58627	0.400919	1.01729	-1.42112	-1.95953	0.55061	-0.405383	-0.212386
218368	12.5343	0.00651382	4.41991	21.1395	4.37706	-2.32464	-0.593326	-4.88547	-2.43358	1.67396	-1.33616	2.12132	-2.62163	-2.32298	0.904206	-0.214531	0.735047
218397	17.9074	0.00443738	4.19788	13.9665	4.33961	-2.45254	1.59228	-3.14436	-1.84221	0.952895	-0.417811	1.45239	-0.593089	-1.18586	0.710731	0.943494	-0.499387
218407	11.7734	0.00615669	3.3218	17.2811	2.70226	-0.97693	-0.696668	-4.7706	-1.83164	1.5555	-1.19961	-0.0242148	-1.17748	-0.811982	0.880096	1.58502	-0.670602
218416	17.2614	0.006679	4.37379	19.0525	3.58547	-1.61872	-1.9227	-4.05478	-1.64628	1.18102	-0.352635	1.5621	-0.102913	-0.0736423	-0.409192	-0.32392	-0.0427351
218679	14.5378	0.00632774	1.82692	19.955	3.16827	-1.52311	-1.48956	-4.62772	-1.32899	2.1575	1.65534	0.487588	-0.341001	-0.659286	1.19716	-0.527502	-0.476106
218737	13.2866	0.00458703	2.46691	19.9067	-0.342632	-1.31026	-1.26898	-5.97017	-3.66875	1.87215	-1.41084	2.35799	-1.09664	-3.68877	-0.0499183	0.419856	0.398816
